step,ppo_actor/update/new_logp/avg,ppo_actor/no_eos_ratios/avg,ppo_actor/update/compute_logp/kl_div_direct/avg,timeperf/train_step,ppo_actor/update/old_logp/avg,ppo_actor/prompt_len/avg,ppo_actor/update/compute_logp/kl_div_dual/avg,ppo_actor/update/compute_logp/kl_div_taylor/avg,ppo_actor/advantages/avg,ppo_actor/seq_len/avg,ppo_actor/task_reward/avg,ppo_actor/update/compute_logp/prox_logp_gt/avg,ppo_actor/correct_seq_len/avg,ppo_actor/update/actor_loss/avg,ppo_actor/update/dual_clip_ratio/avg,ppo_actor/final_reward/avg,ppo_actor/update/approx_kl/avg,ppo_actor/update/entropy/avg,ppo_actor/update/vocab_max_logits/avg,ppo_actor/incorrect_seq_len/avg,ppo_actor/update/behave_approx_kl/avg,ppo_actor/update/vocab_min_logits/avg,ppo_actor/update/importance_weight/avg,ppo_actor/kl_rewards/avg,ppo_actor/update/behave_imp_weight/avg,ppo_actor/update/clip_ratio/avg,rollout/reward,eval-rollout/reward
172,-0.064762,0.085938,0.0014769,2.8416,-0.063286,202.88,0.0012482,0.0013808,2.6039e-09,935.38,0.63281,-0.064762,812.44,4.8617e-05,0.0,7.6285e-12,0.0,0.073127,44.309,1147.3,-0.0014769,-23.613,1.0,0.0,0.99977,0.0,0.63816,
173,-0.069524,0.125,0.0016888,2.7819,-0.067835,203.38,0.001312,0.0013831,1.0942e-08,922.4,0.53906,-0.069524,753.74,-0.00020721,0.0,3.8858e-12,0.0,0.07716,44.26,1119.6,-0.0016888,-23.609,1.0,0.0,0.99962,0.0,0.31915,
174,-0.072813,0.070312,0.0013296,2.3907,-0.071483,160.69,0.0013933,0.0014466,-4.375e-09,814.64,0.70312,-0.072813,690.74,-0.0001957,0.0,5.6966e-12,0.0,0.081717,44.538,1108.1,-0.0013296,-23.609,1.0,0.0,1.0001,0.0,0.42759,
175,-0.077491,0.125,0.0017374,2.9945,-0.075754,187.31,0.0013953,0.0014396,-8.2695e-09,994.58,0.23438,-0.077491,833.1,-1.6584e-05,0.0,-1.0383e-11,0.0,0.085187,44.429,1044.0,-0.0017374,-23.818,1.0,0.0,0.99966,0.0,0.40559,
176,-0.073054,0.125,0.0013705,2.4866,-0.071684,173.0,0.0013542,0.0013963,1.9855e-08,845.46,0.57031,-0.073054,719.79,-0.00011907,0.0,1.3849e-11,0.0,0.081793,44.26,1012.3,-0.0013705,-23.497,1.0,0.0,0.99998,0.0,0.43434,
177,-0.095502,0.0625,0.0018061,2.7402,-0.093696,196.69,0.0016558,0.0016837,1.681e-08,934.2,0.32812,-0.095502,740.21,-2.266e-05,0.0,-2.5256e-12,0.0,0.10905,43.043,1028.9,-0.0018061,-23.067,1.0,0.0,0.99985,0.0,0.53793,
178,-0.088592,0.10938,0.0017476,2.8962,-0.086864,211.81,0.0015489,0.0015703,7.5492e-09,969.78,0.42188,-0.088589,774.85,-0.00021364,0.0,3.6861e-12,0.0,0.10178,43.296,1112.0,-0.0017476,-23.621,0.99999,0.0,0.9998,0.0,0.62393,
179,-0.084165,0.125,0.0016879,2.4673,-0.082477,183.19,0.0014793,0.0015199,5.7382e-09,847.98,0.58594,-0.084165,665.07,-6.02e-05,0.0,8.4056e-12,0.0,0.094339,43.787,1106.8,-0.0016879,-23.46,1.0,0.0,0.99979,0.0,0.48387,
180,-0.082106,0.13281,0.0017263,2.513,-0.08038,169.62,0.0014865,0.0015638,7.5166e-09,867.44,0.53125,-0.082106,602.44,-0.00024395,0.0,-3.3366e-12,0.0,0.091841,43.756,1167.8,-0.0017263,-23.44,1.0,0.0,0.99976,0.0,0.37097,
181,-0.071941,0.125,0.0015107,2.6812,-0.070431,207.12,0.0012593,0.0013796,1.3608e-08,907.94,0.46094,-0.071941,559.63,-0.00015817,0.0,0.0,0.0,0.082835,43.972,1205.8,-0.0015107,-22.899,1.0,0.0,0.99975,0.0,0.59848,
182,-0.078323,0.0625,0.0017724,2.9756,-0.07655,207.12,0.0014162,0.0014727,1.8652e-08,922.93,0.46875,-0.078323,728.45,1.6774e-05,0.0,0.0,0.0,0.088102,43.727,1094.5,-0.0017724,-23.246,1.0,0.0,0.99964,0.0,0.52083,
183,-0.064892,0.125,0.0012219,2.6395,-0.06367,180.56,0.0013192,0.001366,-1.7322e-08,896.27,0.58594,-0.064892,689.83,0.00011621,0.0,6.5063e-12,0.0,0.072564,45.198,1188.4,-0.0012219,-23.44,1.0,0.0,1.0001,0.0,0.46825,
184,-0.074077,0.1875,0.001383,2.5064,-0.072694,200.88,0.0013077,0.0013406,1.3568e-08,833.49,0.5,-0.074077,514.56,1.8579e-05,0.0,4.4165e-12,0.0,0.084635,42.796,1152.4,-0.001383,-22.27,1.0,0.0,0.99992,0.0,0.38053,
185,-0.071515,0.03125,0.0017832,2.714,-0.069752,196.69,0.0014228,0.0015657,1.658e-09,915.69,0.46875,-0.071512,718.97,1.9914e-05,0.0,-6.4765e-13,0.0,0.080274,43.963,1089.3,-0.0017832,-23.374,0.99999,0.0,0.99964,0.0,0.34483,
186,-0.081806,0.085938,0.0017501,2.9289,-0.080055,212.38,0.0016139,0.0016505,-1.6594e-08,930.76,0.375,-0.081806,700.92,6.0857e-05,0.0,-3.8892e-12,0.0,0.093264,43.59,1068.7,-0.0017501,-22.887,1.0,0.0,0.99986,0.0,0.43885,
187,-0.070667,0.10156,0.0018291,3.0332,-0.068838,197.75,0.0014425,0.0014749,-5.3274e-09,1003.3,0.34375,-0.070667,796.2,0.00021824,0.0,-1.1561e-12,0.0,0.07926,44.708,1111.8,-0.0018291,-23.0,1.0,0.0,0.99961,0.0,0.5,
188,-0.07322,0.023438,0.0016647,3.0082,-0.071555,174.5,0.0013798,0.0014283,9.8401e-09,949.84,0.46094,-0.07322,797.2,8.4849e-05,0.0,8.4083e-12,0.0,0.084346,44.307,1080.3,-0.0016647,-23.182,1.0,0.0,0.99972,0.0,0.54815,
189,-0.076082,0.085938,0.0017922,2.7269,-0.07429,186.75,0.0014438,0.0015003,-5.1521e-09,927.16,0.55469,-0.076082,723.14,-1.4881e-05,0.0,1.2578e-11,0.0,0.08652,43.791,1181.3,-0.0017922,-22.889,1.0,0.0,0.99965,0.0,0.5122,
190,-0.08996,0.070312,0.0016953,2.5034,-0.088264,200.94,0.001575,0.0017034,-2.2264e-08,843.47,0.57031,-0.08996,685.73,-0.00013691,0.0,1.4495e-11,0.0,0.10276,42.314,1052.8,-0.0016953,-22.341,1.0,0.0,0.99988,0.0,0.5092,
191,-0.076233,0.085938,0.0018032,2.5046,-0.074429,240.19,0.0013706,0.0014115,2.4906e-08,1010.8,0.375,-0.076233,659.71,0.00010046,0.0,-6.0427e-12,0.0,0.086914,43.282,1221.5,-0.0018032,-22.292,1.0,0.0,0.99957,0.0,0.67273,
192,-0.071339,0.070312,0.0020372,2.4243,-0.069302,213.69,0.0016785,0.0017216,-1.0264e-08,817.62,0.64844,-0.071339,645.29,0.00036173,0.0,7.7104e-13,0.0,0.081541,42.7,1135.5,-0.0020372,-22.349,1.0,0.0,0.99964,0.0,0.51695,
193,-0.095919,0.125,0.0019132,2.4501,-0.094006,191.56,0.001726,0.0017996,2.1941e-08,843.55,0.64844,-0.095919,635.12,0.00021746,0.0,1.4284e-12,0.0,0.10848,42.232,1228.0,-0.0019132,-21.988,1.0,0.0,0.99981,0.0,0.42647,
194,-0.09389,0.11719,0.0016454,2.7301,-0.092245,208.31,0.0015523,0.0015857,-1.2606e-08,927.03,0.42188,-0.09389,663.52,-0.00018929,0.0,2.5916e-12,0.0,0.10683,42.891,1119.3,-0.0016454,-22.557,1.0,0.0,0.99991,0.0,0.36667,
195,-0.078289,0.09375,0.0014465,2.5724,-0.076862,203.25,0.001312,0.0013545,-1.8959e-08,882.32,0.41406,-0.078289,588.62,-4.1991e-05,0.0,-2.7429e-12,0.0,0.087143,43.141,1089.9,-0.0014465,-22.447,0.99999,0.0,0.99987,0.0,0.41538,
196,-0.091901,0.046875,0.0017561,3.0199,-0.090145,225.94,0.001431,0.0014796,3.4388e-09,988.59,0.38281,-0.091901,758.37,-8.7623e-05,0.0,-4.8846e-12,0.0,0.10253,42.478,1131.4,-0.0017561,-22.033,1.0,0.0,0.99967,0.0,0.59195,
197,-0.080286,0.0625,0.0017163,2.8459,-0.07857,225.19,0.0013231,0.0013715,5.1615e-09,918.06,0.5,-0.080286,694.06,8.8445e-05,0.0,3.3604e-12,0.0,0.091498,43.422,1142.1,-0.0017163,-22.261,1.0,0.0,0.99961,0.0,0.48649,
198,-0.064647,0.0625,0.0015767,2.4191,-0.06307,188.25,0.0011104,0.0011639,4.2515e-09,819.13,0.67188,-0.064647,704.37,-3.1757e-05,0.0,-2.9524e-12,0.0,0.071966,43.347,1054.1,-0.0015767,-22.684,1.0,0.0,0.99953,0.0,0.81013,
199,-0.069919,0.125,0.00102,2.1201,-0.068899,178.12,0.001071,0.0011137,-6.8055e-09,721.14,0.53906,-0.069919,520.52,-0.0001108,0.0,-8.5755e-12,0.0,0.078665,42.678,955.76,-0.00102,-22.09,1.0,0.0,1.0001,0.0,0.5625,
200,-0.079736,0.09375,0.00097786,2.4085,-0.078758,192.44,0.0012644,0.0012807,-7.7231e-09,809.85,0.53906,-0.079736,540.91,-6.9515e-05,0.0,-3.0168e-12,0.0,0.088564,42.741,1124.4,-0.00097786,-22.529,1.0,0.0,1.0003,0.0,0.55782,0.066667
201,-0.080888,0.070312,0.0014045,2.6977,-0.079484,221.44,0.0012632,0.0013019,8.5616e-09,889.77,0.58594,-0.080888,652.11,-0.0001728,0.0,9.7545e-12,0.0,0.091315,42.693,1226.1,-0.0014045,-22.155,1.0,0.0,0.99986,0.0,0.51887,
202,-0.069856,0.054688,0.0016598,2.1922,-0.068197,202.0,0.0010989,0.0011788,-1.0597e-08,741.95,0.55469,-0.069856,512.9,-0.00022925,0.0,-1.7248e-12,0.0,0.079009,42.607,1027.3,-0.0016598,-22.229,1.0,0.0,0.99944,0.0,0.46212,
203,-0.089148,0.10156,0.0015651,2.6732,-0.087583,181.38,0.001322,0.0013509,-3.9681e-09,902.38,0.44531,-0.089148,614.88,0.00023557,0.0,0.0,0.0,0.099527,43.134,1133.2,-0.0015651,-21.91,1.0,0.0,0.99976,0.0,0.5303,
204,-0.08095,0.046875,0.001579,2.435,-0.079371,173.88,0.0012753,0.0013856,-2.6231e-09,810.12,0.5,-0.08095,555.5,0.00032815,0.0,2.9276e-12,0.0,0.092349,43.15,1064.7,-0.001579,-22.049,1.0,0.0,0.9997,0.0,0.55782,
205,-0.096277,0.070312,0.0017564,2.9274,-0.09452,227.0,0.0015562,0.0016913,1.602e-08,911.59,0.57812,-0.096277,681.49,4.0317e-05,0.0,5.4417e-12,0.0,0.10903,42.295,1226.9,-0.0017564,-21.835,1.0,0.0,0.9998,0.0,0.4898,
206,-0.087202,0.078125,0.00201,2.1693,-0.085217,180.44,0.0015061,0.0015875,-2.2537e-08,730.54,0.60938,-0.087186,587.78,-8.8675e-06,0.0,0.0,0.0,0.10035,42.256,953.24,-0.00201,-21.755,0.99999,0.0,0.9995,0.0,0.64444,
207,-0.069574,0.085938,0.0015462,2.3494,-0.068028,177.5,0.0013032,0.001338,-3.0548e-08,801.88,0.49219,-0.069574,676.7,0.00012977,0.0,-5.9664e-12,0.0,0.079189,43.161,923.2,-0.0015462,-22.586,1.0,0.0,0.99976,0.0,0.32456,
208,-0.085986,0.10938,0.0024535,2.6953,-0.083532,201.62,0.0014987,0.0015537,1.6063e-08,884.39,0.47656,-0.085986,617.26,-0.0001097,0.0,6.8202e-13,0.0,0.098878,42.132,1127.6,-0.0024535,-21.507,1.0,0.0,0.99905,0.0,0.45963,
209,-0.091037,0.039062,0.0021837,3.0132,-0.088853,194.69,0.0014955,0.0015787,0.0,926.23,0.38281,-0.091037,751.69,0.00017163,0.0,-1.9096e-12,0.0,0.10478,42.212,1034.5,-0.0021837,-21.501,1.0,0.0,0.99931,0.0,0.38554,
210,-0.080949,0.10156,0.0017993,2.3172,-0.07915,194.06,0.0013346,0.0013525,-6.0962e-09,780.7,0.45312,-0.080949,535.48,0.00013863,0.0,-2.3813e-12,0.0,0.092856,42.092,983.89,-0.0017993,-21.928,1.0,0.0,0.99954,0.0,0.65476,
211,-0.088431,0.070312,0.0018076,2.1381,-0.086624,200.81,0.001484,0.0015177,1.9549e-08,688.66,0.49219,-0.088431,569.98,0.00022796,0.0,0.0,0.0,0.10057,41.52,803.68,-0.0018076,-21.473,1.0,0.0,0.99968,0.0,0.41221,
212,-0.083876,0.054688,0.0012663,2.4462,-0.082609,209.62,0.0011829,0.0012162,-9.1352e-09,836.0,0.49219,-0.083876,563.52,-4.1976e-05,0.0,1.4868e-12,0.0,0.096504,41.636,1100.1,-0.0012663,-21.351,1.0,0.0,0.99992,0.0,0.62162,
213,-0.088058,0.10156,0.0015336,2.3111,-0.086524,189.56,0.0012074,0.0012226,8.854e-09,781.98,0.44531,-0.088058,610.42,-0.00021897,0.0,-3.9302e-12,0.0,0.099397,41.919,919.7,-0.0015336,-21.607,1.0,0.0,0.99967,0.0,0.39706,
214,-0.079065,0.078125,0.0014516,2.5348,-0.077614,178.94,0.0010286,0.0010533,1.2627e-08,858.7,0.50781,-0.079065,590.72,0.00019678,0.0,4.1102e-12,0.0,0.09006,42.283,1135.2,-0.0014516,-22.061,1.0,0.0,0.99958,0.0,0.51079,
215,-0.093821,0.046875,0.0015601,2.2585,-0.092261,173.0,0.0012746,0.0012989,-1.1165e-08,770.93,0.41406,-0.093821,544.79,0.00027942,0.0,-4.6727e-12,0.0,0.1045,41.9,930.73,-0.0015601,-21.428,1.0,0.0,0.99971,0.0,0.62687,
216,-0.078917,0.070312,0.000884,2.2454,-0.078033,176.12,0.0011083,0.0011201,7.809e-09,740.95,0.57031,-0.078917,605.75,-0.00010774,0.0,1.1542e-11,0.0,0.089133,42.033,920.4,-0.000884,-21.838,1.0,0.0,1.0002,0.0,0.6087,
217,-0.08149,0.10156,0.0010766,2.1893,-0.080414,183.12,0.0011256,0.0011556,1.5676e-08,730.64,0.625,-0.08149,501.09,-0.00013456,0.0,-5.103e-12,0.0,0.092855,42.135,1113.2,-0.0010766,-21.48,1.0,0.0,1.0,0.0,0.6069,
218,-0.086009,0.03125,0.0013624,2.5176,-0.084647,198.0,0.0011619,0.0011841,1.6123e-08,848.66,0.61719,-0.086009,693.91,1.6853e-05,0.0,1.2882e-11,0.0,0.095933,42.11,1098.2,-0.0013624,-21.992,1.0,0.0,0.9998,0.0,0.55085,
219,-0.074229,0.078125,0.0012627,2.1229,-0.072966,184.0,0.0011199,0.0011806,-1.1218e-08,694.09,0.59375,-0.074229,527.26,-0.00015146,0.0,-7.3031e-12,0.0,0.083312,42.343,937.92,-0.0012627,-21.882,1.0,0.0,0.99986,0.0,0.63063,
220,-0.077019,0.125,0.0014309,2.4695,-0.075588,187.06,0.0011898,0.0012802,7.4895e-09,823.73,0.57812,-0.077019,679.99,-0.00012832,0.0,4.3884e-12,0.0,0.087323,42.745,1020.7,-0.0014309,-21.808,1.0,0.0,0.99976,0.0,0.48322,
221,-0.10227,0.10156,0.001296,2.3199,-0.10097,213.94,0.0013491,0.0013633,-2.4238e-09,804.12,0.52344,-0.10227,501.24,7.1438e-05,0.0,-1.578e-11,0.0,0.11817,40.335,1136.8,-0.001296,-20.599,1.0,0.0,1.0001,0.0,0.568,
222,-0.081966,0.070312,0.0014901,2.2162,-0.080476,184.94,0.0011465,0.0011835,-1.304e-08,733.44,0.5625,-0.081966,554.43,7.6792e-05,0.0,-9.3387e-12,0.0,0.091753,42.017,963.59,-0.0014901,-21.768,1.0,0.0,0.99966,0.0,0.63793,
223,-0.085237,0.09375,0.0013564,2.3232,-0.08388,206.81,0.0011134,0.0011418,-1.5722e-08,752.74,0.55469,-0.085237,578.56,-0.00037331,0.0,0.0,0.0,0.096706,41.141,969.7,-0.0013564,-21.177,1.0,0.0,0.99976,0.0,0.42241,
224,-0.083462,0.11719,0.0019643,2.4186,-0.081498,198.38,0.0014773,0.0033231,-3.1039e-08,812.88,0.60938,-0.083462,565.92,0.00022398,0.0,-2.2734e-12,0.0,0.093942,41.898,1198.1,-0.0019643,-21.17,1.0,0.0,0.99951,0.0,0.55263,
225,-0.10759,0.03125,0.0017331,2.9095,-0.10585,232.94,0.0013001,0.0013128,1.2337e-08,928.66,0.41406,-0.10759,782.08,4.4137e-05,0.0,1.2048e-11,0.0,0.12197,40.739,1032.3,-0.0017331,-20.362,1.0,0.0,0.99957,0.0,0.46269,
226,-0.098074,0.078125,0.0010927,2.2964,-0.096981,178.94,0.001214,0.0012276,-1.3329e-08,751.34,0.53906,-0.098074,508.64,0.00010545,0.0,-1.6271e-12,0.0,0.11188,40.968,1035.2,-0.0010927,-20.943,1.0,0.0,1.0001,0.0,0.4958,
227,-0.075857,0.10156,0.0012241,2.4263,-0.074633,195.38,0.0011719,0.0012025,1.8091e-08,801.59,0.49219,-0.075857,582.29,7.2897e-05,0.0,1.5363e-12,0.0,0.085153,41.938,1014.2,-0.0012241,-21.321,1.0,0.0,0.99995,0.0,0.42484,
228,-0.10097,0.125,0.001534,2.6518,-0.099432,225.44,0.0011644,0.0011853,1.9574e-08,834.45,0.46875,-0.10097,623.68,3.6457e-05,0.0,0.0,0.0,0.11523,40.703,1020.4,-0.001534,-20.536,1.0,0.0,0.99963,0.0,0.58716,
229,-0.067027,0.039062,0.0013033,2.1949,-0.065748,178.25,0.00099289,0.0010216,-1.064e-08,716.05,0.5,-0.067009,622.45,-0.00020963,0.0,8.6587e-12,0.0,0.075074,42.515,809.64,-0.0013033,-21.824,0.99999,0.0,0.99969,0.0,0.59596,
230,-0.10674,0.078125,0.0014203,2.7443,-0.10532,289.0,0.0013771,0.0014195,1.6322e-09,873.28,0.51562,-0.10674,556.48,0.00047744,0.0,4.7819e-12,0.0,0.12091,40.721,1210.5,-0.0014203,-20.635,1.0,0.0,0.99996,0.0,0.41875,
231,-0.10551,0.09375,0.0011148,2.6161,-0.10441,196.94,0.0012395,0.0012663,1.4357e-08,861.2,0.52344,-0.10549,577.55,3.5244e-05,0.0,8.4123e-12,0.0,0.11808,40.793,1172.7,-0.0011148,-20.163,0.99999,0.0,1.0001,0.0,0.54412,
232,-0.08713,0.039062,0.0010727,2.3412,-0.086057,200.25,0.0013052,0.0013618,5.6068e-09,795.58,0.46875,-0.08713,655.95,0.0001266,0.0,7.8219e-12,0.0,0.093886,41.46,918.78,-0.0010727,-21.296,1.0,0.0,1.0002,0.0,0.43548,
233,-0.086117,0.070312,0.0016771,2.1096,-0.08444,182.56,0.0014161,0.0015017,5.6834e-09,706.94,0.54688,-0.086117,606.76,1.9464e-05,0.0,3.5521e-12,0.0,0.096772,41.499,827.84,-0.0016771,-21.153,1.0,0.0,0.99974,0.0,0.61607,
234,-0.090318,0.085938,0.0014062,2.2778,-0.088912,291.38,0.0012654,0.0013124,-6.1561e-09,794.85,0.42188,-0.090318,505.07,-5.3486e-05,0.0,-3.6996e-12,0.0,0.099529,40.494,1006.3,-0.0014062,-20.232,1.0,0.0,0.99986,0.0,0.49242,
235,-0.089847,0.078125,0.0017272,2.189,-0.08812,176.19,0.0012715,0.0013352,5.0991e-09,737.27,0.57031,-0.089847,508.59,0.00010079,0.0,-3.3197e-12,0.0,0.099504,41.635,1040.8,-0.0017272,-20.809,1.0,0.0,0.99954,0.0,0.58088,
236,-0.09532,0.023438,0.0012609,2.2905,-0.094059,194.5,0.0013036,0.0013494,1.0684e-08,774.7,0.54688,-0.09532,537.71,0.00017661,0.0,3.2103e-12,0.0,0.10795,41.223,1060.7,-0.0012609,-21.061,1.0,0.0,1.0,0.0,0.48246,
237,-0.088986,0.046875,0.0015812,2.1509,-0.087405,205.56,0.0011639,0.0011942,-6.3017e-09,735.24,0.5625,-0.088986,503.44,-7.029e-06,0.0,1.7583e-12,0.0,0.10181,40.836,1033.3,-0.0015812,-20.802,1.0,0.0,0.99958,0.0,0.66667,
238,-0.070837,0.039062,0.0012301,2.3078,-0.069607,199.62,0.0011019,0.0011069,-2.0727e-08,751.75,0.63281,-0.070837,663.6,-0.00018161,0.0,0.0,0.0,0.081346,42.365,903.66,-0.0012301,-21.496,1.0,0.0,0.99987,0.0,0.33333,
239,-0.11058,0.085938,0.0015341,2.4295,-0.10904,204.31,0.0013788,0.0013782,2.5045e-08,813.58,0.45312,-0.11058,523.14,-0.00020949,0.0,5.3501e-12,0.0,0.12619,40.33,1054.2,-0.0015341,-20.284,1.0,0.0,0.99984,0.0,0.52381,
240,-0.094459,0.054688,0.0019282,2.301,-0.092531,191.56,0.0013118,0.001372,9.9611e-09,766.0,0.375,-0.094459,580.46,0.00019631,0.0,4.8638e-12,0.0,0.11038,41.36,877.33,-0.0019282,-21.323,1.0,0.0,0.99938,0.0,0.43662,
241,-0.11091,0.085938,0.0021091,2.4256,-0.1088,221.62,0.0014847,0.0014986,-6.2976e-09,827.36,0.46094,-0.11091,468.88,0.00011966,0.0,-6.15e-12,0.0,0.1281,39.643,1133.9,-0.0021091,-20.122,1.0,0.0,0.99938,0.0,0.45378,
242,-0.082726,0.054688,0.0023176,2.3545,-0.080409,229.62,0.0013015,0.0013595,-3.5707e-09,763.8,0.55469,-0.082726,703.2,0.00020254,0.0,0.0,0.0,0.095532,41.092,839.28,-0.0023176,-21.04,1.0,0.0,0.99898,0.0,0.34074,
243,-0.099452,0.03125,0.0025837,2.5614,-0.096868,235.94,0.0015586,0.0015797,-8.8973e-09,879.06,0.34375,-0.099452,533.66,-7.1258e-05,0.0,0.0,0.0,0.11675,40.439,1060.0,-0.0025837,-20.031,1.0,0.0,0.99897,0.0,0.44355,
244,-0.10042,0.039062,0.0016462,2.535,-0.098773,215.0,0.0014654,0.001459,-9.2708e-09,832.21,0.35156,-0.10042,583.13,-0.00013239,0.0,6.0357e-12,0.0,0.11855,40.522,967.25,-0.0016462,-20.315,1.0,0.0,0.99982,0.0,0.46957,
245,-0.10464,0.070312,0.0021185,2.32,-0.10252,199.06,0.0014253,0.0014244,5.7201e-09,782.59,0.46094,-0.10464,475.63,-0.00015763,0.0,-3.192e-12,0.0,0.12127,40.432,1045.1,-0.0021185,-20.224,1.0,0.0,0.99931,0.0,0.51923,
246,-0.12089,0.10156,0.0018982,2.6181,-0.119,203.94,0.0013488,0.0014137,-3.0901e-09,898.34,0.46094,-0.12089,669.05,-0.00019247,0.0,3.353e-12,0.0,0.14008,39.562,1094.4,-0.0018982,-19.517,1.0,0.0,0.99945,0.0,0.57692,
247,-0.081582,0.078125,0.0015423,2.0632,-0.080069,174.31,0.001341,0.0013538,-5.303e-09,668.87,0.61719,-0.081578,536.1,-0.00044443,0.0,6.591e-12,0.0,0.092897,41.202,882.92,-0.0015423,-20.72,0.99998,0.0,0.9998,0.0,0.49398,
248,-0.082768,0.015625,0.0015559,2.1989,-0.081212,199.62,0.0011776,0.0011953,-3.5489e-09,737.07,0.53906,-0.082768,521.91,0.00019219,0.0,5.1986e-12,0.0,0.095093,41.488,988.69,-0.0015559,-20.876,1.0,0.0,0.99962,0.0,0.45588,
249,-0.12907,0.054688,0.0016888,2.6731,-0.12738,205.75,0.0013889,0.001388,2.756e-09,897.83,0.47656,-0.12907,711.3,4.4145e-05,0.0,1.3457e-12,0.0,0.14812,39.544,1067.7,-0.0016888,-19.43,1.0,0.0,0.9997,0.0,0.52101,
250,-0.088281,0.070312,0.0010671,2.6851,-0.087214,219.62,0.0011249,0.0011791,1.609e-08,871.62,0.42969,-0.088281,710.91,-0.00027196,0.0,5.7137e-12,0.0,0.099602,40.67,992.7,-0.0010671,-20.124,1.0,0.0,1.0001,0.0,0.48538,0.11667
251,-0.12709,0.10156,0.0010876,2.5033,-0.126,180.88,0.0012419,0.0012629,-3.1174e-08,853.89,0.47656,-0.12709,546.82,0.00010869,0.0,4.1514e-12,0.0,0.14351,39.569,1133.5,-0.0010876,-19.504,1.0,0.0,1.0002,0.0,0.64341,
252,-0.10978,0.070312,0.0014418,2.1771,-0.10834,165.5,0.0012785,0.0013224,-6.4968e-09,715.97,0.58594,-0.10978,575.37,0.00026817,0.0,1.6919e-12,0.0,0.12165,40.633,914.92,-0.0014418,-20.205,1.0,0.0,0.99984,0.0,0.61789,
253,-0.084385,0.085938,0.0011138,2.0835,-0.083271,177.81,0.0012168,0.0013339,-7.5279e-09,684.55,0.67188,-0.084385,573.9,-0.00010664,0.0,-1.8379e-12,0.0,0.094879,41.163,911.14,-0.0011138,-20.534,1.0,0.0,1.0001,0.0,0.54167,
254,-0.095554,0.046875,0.001416,2.2357,-0.094138,211.0,0.0011982,0.0012352,6.9414e-09,760.55,0.57031,-0.095554,602.21,-4.092e-05,0.0,-3.3894e-12,0.0,0.10845,40.565,970.73,-0.001416,-20.268,1.0,0.0,0.99978,0.0,0.53383,
255,-0.093589,0.09375,0.0011175,2.569,-0.092471,188.94,0.0011862,0.0012689,2.895e-09,847.78,0.48438,-0.093589,606.37,0.00027137,0.0,-1.1309e-11,0.0,0.10401,40.921,1074.6,-0.0011175,-20.177,1.0,0.0,1.0001,0.0,0.42857,
256,-0.087109,0.085938,0.0011638,2.3697,-0.085946,174.0,0.0010801,0.0011231,1.317e-08,798.57,0.51562,-0.087109,540.09,-0.00012945,0.0,-7.4557e-13,0.0,0.098004,41.317,1073.7,-0.0011638,-20.449,1.0,0.0,0.99992,0.0,0.49057,
257,-0.092214,0.085938,0.0012764,2.0583,-0.090938,179.0,0.0011309,0.0011547,5.4775e-09,679.56,0.46094,-0.092214,526.71,9.6285e-05,0.0,-6.5119e-12,0.0,0.10381,40.534,810.26,-0.0012764,-20.089,1.0,0.0,0.99985,0.0,0.57143,
258,-0.10423,0.03125,0.0010111,2.5107,-0.10322,204.88,0.0011257,0.0011462,-3.7418e-09,842.05,0.5,-0.10423,706.94,-4.8768e-05,0.0,1.4617e-12,0.0,0.11628,40.241,977.16,-0.0010111,-19.626,1.0,0.0,1.0001,0.0,0.42857,
259,-0.094206,0.039062,0.0013549,2.0418,-0.092851,185.75,0.0011747,0.0012056,-8.1528e-09,653.65,0.60156,-0.094206,498.61,1.8454e-05,0.0,2.9857e-12,0.0,0.10727,40.544,887.73,-0.0013549,-20.173,1.0,0.0,0.99982,0.0,0.40385,
260,-0.10596,0.070312,0.0013619,2.3102,-0.1046,203.12,0.0013432,0.0016273,-2.6363e-08,790.96,0.38281,-0.10596,554.12,-9.6041e-05,0.0,0.0,0.0,0.12031,40.221,937.86,-0.0013619,-19.934,1.0,0.0,0.99998,0.0,0.59375,
261,-0.070332,0.03125,0.0010918,2.0242,-0.06924,173.5,0.00099648,0.0010366,-1.6703e-08,630.27,0.46094,-0.070332,471.08,2.3031e-05,0.0,-6.1167e-12,0.0,0.078311,41.642,766.39,-0.0010918,-20.849,1.0,0.0,0.9999,0.0,0.50394,
262,-0.097648,0.078125,0.0012338,2.5303,-0.096414,224.5,0.001233,0.0012732,8.8638e-09,870.05,0.47656,-0.097648,657.74,0.00010292,0.0,5.7707e-12,0.0,0.10905,40.582,1063.4,-0.0012338,-19.649,1.0,0.0,1.0,0.0,0.57463,
263,-0.10233,0.085938,0.0013334,2.2766,-0.101,204.69,0.0012676,0.001293,8.1695e-09,788.37,0.5625,-0.10233,612.22,0.00029755,0.0,-7.978e-12,0.0,0.11499,40.386,1014.8,-0.0013334,-19.612,1.0,0.0,0.99993,0.0,0.4698,
264,-0.11438,0.10156,0.0012223,2.298,-0.11316,205.88,0.0013336,0.0013655,2.0908e-09,776.05,0.51562,-0.11438,491.82,-0.00039159,0.0,4.9002e-12,0.0,0.13044,39.922,1078.6,-0.0012223,-19.585,1.0,0.0,1.0001,0.0,0.63107,
